price,community,layout,perprice,region,area,payment,year,orientation,type,floor,renovation,elevator
60.8,南亚风情,3室2厅2卫,2909,东兴区－月儿湾－兴盛路768号,209,18.24,2011,南北,普通住宅,高层(共6层),精装修,无
81.8,万达中央华城,3室2厅2卫,7436,东兴区－东兴周边－兰桂大道442号,110,24.54,2016,南北,普通住宅,中层(共31层),精装修,有
54.8,金科公园王府,3室2厅1卫,6447,"东兴区－新六中－大千路,近玉屏街",85,16.44,2018,南北,普通住宅,低层(共30层),毛坯,有
49.8,桐梓小区,3室2厅1卫,5533,东兴区－月儿湾－大千路299号,90,14.94,2005,南北,普通住宅,高层(共6层),精装修,无
71.2,电力名城1区,3室2厅2卫,5696,东兴区－新六中－汉安大道西368号,125,21.36,2010,南北,普通住宅,中层(共6层),精装修,无
36.8,西街198号院,3室2厅1卫,4907,资中县－资中城区－西街198号,75,11.04,1998,南北,普通住宅,低层(共9层),精装修,无
73.8,凤凰城,3室2厅2卫,8030,"资中县－资中城区－321国道,近资州大道",91.9,22.14,2015,东,普通住宅,低层(共18层),精装修,有
61.8,金山晶座,3室2厅1卫,7023,资中县－资中城区－滨江西路236号,88,18.54,2015,南北,普通住宅,高层(共31层),精装修,有
60.8,南亚风情,3室2厅2卫,2909,东兴区－月儿湾－兴盛路768号,209,18.24,2011,南北,普通住宅,高层(共6层),精装修,无
66,天运家园,3室2厅1卫,6471,隆昌市－隆昌城区－石油路二段160号,102,19.8,2012,南北,普通住宅,低层(共7层),精装修,无
69.8,凤凰城,3室2厅2卫,6123,"资中县－资中城区－321国道,近资州大道",114,20.94,2012,南北,普通住宅,低层(共33层),精装修,有
55.8,恒泰小区,3室2厅1卫,6115,隆昌市－隆昌城区－成渝中路302号,91.3,16.74,2012,南北,普通住宅,中层(共7层),精装修,无
59.8,汉安天地,3室2厅1卫,7588,东兴区－新六中－汉安大道西段888号,78.8,17.94,2015,南北,普通住宅,高层(共33层),毛坯,有
82.8,天和新城,3室2厅2卫,6958,东兴区－新六中－眺洲路258号,119,24.84,2016,南,普通住宅,高层(共11层),豪华装修,有
60.8,俊麟大厦,3室2厅1卫,5287,市中区－城西－玉溪路433号,115,18.24,2005,东南,普通住宅,中层(共16层),简单装修,有
57,碧桂园铂悦府,3室2厅1卫,6404,"市中区－城西－康健路,近新光路",89,17.1,2020,南北,普通住宅,低层(共33层),精装修,有
80,邦泰颐和上院,3室2厅2卫,8247,"东兴区－三湾路－兰桂大道,近双凤路",97,24,2000,南北,普通住宅,低层(共10层),毛坯,有
46,百庆锦绣外滩,3室2厅1卫,3833,隆昌市－隆昌城区－新华街6号,120,13.8,2000,南,普通住宅,高层(共7层),简单装修,无
36.8,民族路373号小区,3室2厅1卫,5388,市中区－城西－民族路373号,68.3,11.04,2000,南北,普通住宅,中层(共6层),精装修,无
56.8,传化广场锦城A区,3室2厅1卫,7190,东兴区－三湾路－汉安大道,79,17.04,2018,南北,普通住宅,高层(共18层),毛坯,有
79.8,金科翡翠公园,3室2厅2卫,7189,"东兴区－三湾路－321国道,近汉安大道",111,23.94,2019,南北,普通住宅,低层(共9层),毛坯,有
43.8,远达世纪城,3室2厅2卫,5153,资中县－资中城区－凤鸣路,85,13.14,2019,南北,普通住宅,中层(共19层),精装修,有
53.5,和喜御珑台,3室2厅2卫,5691,市中区－城西－甜城大道中段,94,16.05,2019,南北,普通住宅,中层(共18层),毛坯,有
63,和喜御景台,3室2厅2卫,6495,"市中区－城西－甜城大道中段,近安居街",97,18.9,2020,南北,普通住宅,低层(共11层),毛坯,有
51.8,和喜御珑台,3室2厅2卫,5692,市中区－城西－甜城大道中段,91,15.54,2019,南北,普通住宅,中层(共17层),毛坯,有
88.8,邦泰国宾上院,3室2厅2卫,7655,东兴区－三湾路－仁爱路282号,116,26.64,2019,南北,普通住宅,低层(共17层),毛坯,有
59,鸿琛尚华名城,3室2厅1卫,6941,东兴区－新六中－汉安大道558号,85,17.7,2015,南北,普通住宅,中层(共6层),精装修,无
53,城关职中东区家属宿舍,3室2厅1卫,3869,隆昌市－隆昌城区－飞泉路9号,137,15.9,2003,南,普通住宅,中层(共7层),精装修,无
47.6,金元亨小区,3室2厅1卫,4907,隆昌市－隆昌城区－春光路10号,97,14.28,2005,南北,普通住宅,高层(共7层),精装修,无
57.8,广汇花园二期,3室2厅1卫,6942,"东兴区－月儿湾－兴隆路,近206省道",83.3,17.34,2008,东,普通住宅,中层(共7层),精装修,无
57.8,凤凰城,3室2厅2卫,6201,"资中县－资中城区－321国道,近资州大道",93.2,17.34,2013,南北,普通住宅,中层(共18层),毛坯,有
41.8,翔龙山,3室2厅1卫,4644,市中区－市中周边－玉带街1号,90,12.54,2000,南北,普通住宅,中层(共7层),精装修,无
38,南城丹府,3室2厅1卫,3619,资中县－资中城区－苌弘路279号,105,11.4,2007,南北,普通住宅,中层(共7层),精装修,无
61.8,西雅图水景苑,3室2厅2卫,5518,东兴区－新六中－星桥街516号,112,18.54,2010,南北,普通住宅,中层(共7层),豪华装修,无
25,文英街社区,3室2厅1卫,2941,市中区－城西－文英街,85,7.5,2000,南北,普通住宅,高层(共10层),简单装修,无
66.8,广汇花园,3室2厅2卫,5567,东兴区－东兴周边－兴隆路308号,120,20.04,2011,南北,普通住宅,高层(共6层),精装修,无
56.8,嘉宏公园里,3室2厅1卫,7273,东兴区－月儿湾－兴隆路538号,78.1,17.04,2010,南北,普通住宅,低层(共6层),精装修,无
48.8,百庆锦绣外滩,3室2厅1卫,4880,隆昌市－隆昌城区－新华街6号,100,14.64,2004,南北,普通住宅,高层(共7层),精装修,无
48,群星花园,3室2厅2卫,3967,隆昌市－隆昌城区－成渝北路212号,121,14.4,2008,南,普通住宅,中层(共7层),精装修,无
56,百庆小区,3室2厅2卫,3733,隆昌市－隆昌城区－康复中路603号,150,16.8,2003,南,普通住宅,高层(共7层),精装修,无
39,丽景雅苑,3室2厅1卫,3714,威远县－威远城区－易佳街137号,105,11.7,2008,南北,普通住宅,中层(共7层),精装修,无
37.8,民族路373号小区,3室1厅1卫,5494,市中区－城西－民族路373号,68.8,11.34,1998,东西,普通住宅,中层(共7层),精装修,无
53.8,幸福小区,3室2厅2卫,5124,市中区－城西－腾飞路63号,105,16.14,2004,南北,普通住宅,中层(共7层),精装修,无
35.8,公园街社区,3室2厅1卫,3653,市中区－城西－公园街184号,98,10.74,2000,南北,普通住宅,低层(共6层),简单装修,无
44.8,荣威尚景,3室2厅1卫,5034,"威远县－威远城区－二环路,近顺城街",89,13.44,2018,西南,普通住宅,高层(共30层),毛坯,有
74.8,凯利翡翠园,3室2厅2卫,7480,"资中县－资中城区－和鸣大道,近东大道二段",100,22.44,2016,南,普通住宅,低层(共8层),精装修,有
112.8,邦泰国际社区,3室2厅2卫,9400,东兴区－月儿湾－兰桂大道,120,33.84,2017,南北,普通住宅,高层(共9层),精装修,有
47.8,和平小区一号街38号院,3室2厅1卫,5196,东兴区－东兴－平安路,92,14.34,2008,南北,普通住宅,高层(共7层),精装修,无
36.8,民族路373号小区,3室1厅1卫,4279,市中区－城西－民族路373号,86,11.04,1999,南北,普通住宅,中层(共7层),精装修,无
55.9,沱江花园,3室2厅2卫,3993,市中区－城西－南风街50号,140,16.77,2006,南,普通住宅,低层(共6层),精装修,无
34.8,箭道街174号小区,3室2厅1卫,4780,市中区－城西－箭道街174号,72.8,10.44,1999,东西,普通住宅,高层(共7层),精装修,无
43,雄飞国际新城,3室2厅2卫,4479,"威远县－威远城区－东风北路,近小河东路",96,12.9,2020,南北,普通住宅,低层(共21层),毛坯,有
66,西雅图金山城,3室2厅2卫,6386,东兴区－新六中－东兴大道1668号,103.4,19.8,2010,南北,普通住宅,中层(共6层),精装修,无
37.8,街心花园,3室2厅1卫,4667,"市中区－城西－公园街,近叠园路",81,11.34,2005,南北,普通住宅,中层(共6层),精装修,无
53.8,临江小区,3室2厅2卫,3427,市中区－城西－南环路172号,157,16.14,2006,南北,普通住宅,中层(共15层),精装修,有
43.8,家兴苑,3室2厅1卫,3650,市中区－城西－江宁街56号,120,13.14,2007,南北,普通住宅,中层(共7层),毛坯,无
39.8,北渡小区,3室2厅1卫,5196,东兴区－新六中－桐梓街,76.6,11.94,2008,南北,普通住宅,高层(共6层),精装修,无
53.8,南山佳苑,3室2厅1卫,4804,市中区－城西－棬子路140号,112,16.14,2008,南北,普通住宅,中层(共7层),精装修,无
59,星桥街东段114号院,3室2厅2卫,4504,东兴区－月儿湾－ 星桥街东段114号,131,17.7,2008,南北,普通住宅,中层(共7层),精装修,无
47.8,鹅江花园,3室2厅1卫,4733,隆昌市－隆昌城区－新华街196号,101,14.34,2000,南,普通住宅,高层(共7层),精装修,无
59.8,广汇城市花园,3室2厅1卫,7119,东兴区－月儿湾－三号路666号,84,17.94,2008,南北,普通住宅,中层(共6层),豪华装修,无
43.8,农校街175号院,3室2厅1卫,5093,东兴区－东兴－农校街175号,86,13.14,2000,南北,普通住宅,中层(共8层),精装修,无
49.8,凤凰社区,3室2厅1卫,5791,东兴区－新六中－红牌路689号,86,14.94,1997,南北,普通住宅,高层(共6层),精装修,无
59.8,鸿琛尚华名城,3室2厅1卫,6724,东兴区－新六中－汉安大道558号,88.9,17.94,2009,南北,普通住宅,中层(共6层),精装修,无
47.8,鹅江花园,3室2厅1卫,4733,隆昌市－隆昌城区－新华街196号,101,14.34,2000,南,普通住宅,高层(共7层),精装修,无
59.8,广汇城市花园,3室2厅1卫,7119,东兴区－月儿湾－三号路666号,84,17.94,2008,南北,普通住宅,中层(共6层),豪华装修,无
43.8,农校街175号院,3室2厅1卫,5093,东兴区－东兴－农校街175号,86,13.14,2000,南北,普通住宅,中层(共8层),精装修,无
49.8,凤凰社区,3室2厅1卫,5791,东兴区－新六中－红牌路689号,86,14.94,1997,南北,普通住宅,高层(共6层),精装修,无
56,鸿琛尚华名城,3室2厅1卫,6667,东兴区－新六中－汉安大道558号,84,16.8,2009,南北,普通住宅,中层(共6层),精装修,无
55.8,大千建材小区,3室2厅2卫,4103,市中区－城西－腾飞路,136,16.74,2006,南北,普通住宅,中层(共6层),精装修,无
35.6,箭道街174号小区,3室2厅1卫,4289,市中区－城西－箭道街174号,83,10.68,1999,南北,普通住宅,高层(共7层),精装修,无
58,北街花园,3室2厅2卫,4296,隆昌市－隆昌城区－人民中路,135,17.4,2004,南北,普通住宅,高层(共7层),精装修,无
64,江城花园,3室2厅2卫,5664,市中区－城西－江华街6号,113,19.2,2008,南,普通住宅,低层(共7层),精装修,无
45.8,锦绣花园,3室2厅1卫,4872,"资中县－资中城区－东大道南三巷,近桂花街",94,13.74,2012,南北,普通住宅,高层(共6层),精装修,无
49.8,榕香桦庭,3室2厅2卫,3891,威远县－威远城区－河东街260号,128,14.94,2010,南北,普通住宅,高层(共7层),精装修,无
78.8,磐石首创城,3室2厅2卫,7802,资中县－资中城区－资州大道,101,23.64,2017,南北,普通住宅,高层(共12层),毛坯,有
39.8,交通路97号院,3室2厅1卫,3317,隆昌市－隆昌城区－交通路97号,120,11.94,2000,东,普通住宅,高层(共7层),精装修,无
69.8,金山一品,3室2厅2卫,8780,"资中县－资中城区－资州大道,近抚琴街",79.5,20.94,2010,南北,普通住宅,高层(共33层),精装修,有
49.8,锦绣福沃城,3室2厅1卫,6000,东兴区－新六中－榕树巷8号,83,14.94,2008,南北,普通住宅,中层(共7层),精装修,无
37.8,远达世纪城,3室2厅2卫,5040,资中县－资中城区－凤鸣路,75,11.34,2020,南,普通住宅,中层(共19层),毛坯,有
39.6,德和小区,3室2厅1卫,3300,"隆昌市－隆昌城区－白塔路,近兴隆路",120,11.88,2010,南,普通住宅,高层(共7层),毛坯,无
82.8,嘉和宽庭,3室2厅2卫,8536,隆昌市－隆昌城区－古宇路261号,97,24.84,2018,南,普通住宅,中层(共33层),精装修,无
56.8,荣威后湾,3室2厅2卫,4239,"威远县－威远城区－二环路,近顺城街",134,17.04,2013,西南,普通住宅,高层(共17层),毛坯,有
63.8,公路小区,3室2厅2卫,4987,隆昌市－隆昌城区－石油路23 ,127.9,19.14,2006,南北,普通住宅,高层(共7层),精装修,无
59.8,古宇路240号院,3室2厅2卫,5980,隆昌市－隆昌城区－古宇路240号,100,17.94,2006,南北,普通住宅,中层(共7层),精装修,无
39.8,城市花园,3室2厅1卫,5103,"威远县－威远城区－顺城街,近二环路",78,11.94,2011,南,普通住宅,高层(共7层),精装修,无
55.8,鸿运佳苑,3室2厅2卫,4982,威远县－威远城区－三河路177号,112,16.74,2008,南,普通住宅,低层(共6层),精装修,无
51.8,群星花园,3室2厅1卫,5692,隆昌市－隆昌城区－成渝北路212号,91,15.54,2009,南北,普通住宅,高层(共7层),精装修,无
70.8,锦林新苑,3室2厅2卫,5619,隆昌市－隆昌城区－大西街二段66号,126,21.24,2006,南北,普通住宅,高层(共7层),精装修,无
57.6,尚品嘉苑,3室2厅1卫,6545,东兴区－月儿湾－学院路,88,17.28,2017,南北,普通住宅,低层(共18层),毛坯,有
55.8,星桥街东段114号院,3室2厅1卫,6200,东兴区－月儿湾－ 星桥街东段114号,90,16.74,2008,南北,普通住宅,高层(共6层),精装修,无
69.8,金色夏威夷,3室2厅2卫,7065,"资中县－资中城区－资州大道,近春岚北路",98.8,20.94,2015,南北,普通住宅,低层(共33层),精装修,有
52.9,学府苑,3室2厅1卫,4991,"威远县－威远城区－三河路,近二环路",106,15.87,2010,南北,普通住宅,中层(共6层),精装修,无
46.8,南景源,3室2厅1卫,5087,隆昌市－隆昌城区－白塔路一段66号,92,14.04,2009,南北,普通住宅,高层(共7层),精装修,无
62.5,广汇花园,3室2厅1卫,5682,东兴区－东兴周边－兴隆路308号,110,18.75,2015,南北,普通住宅,低层(共6层),精装修,无
43.8,滨河花园,3室2厅1卫,4389,资中县－资中城区－武陵大道,99.8,13.14,2002,南北,普通住宅,高层(共7层),精装修,无
38,金元亨小区,3室2厅1卫,3220,隆昌市－隆昌城区－春光路10号,118,11.4,2000,南,普通住宅,高层(共7层),精装修,无
39.6,交通路97号院,3室2厅1卫,3300,隆昌市－隆昌城区－交通路97号,120,11.88,2002,南,普通住宅,高层(共7层),精装修,无
62.8,百庆名都,3室2厅2卫,6218,隆昌市－隆昌城区－东新街58号,101,18.84,2002,南北,普通住宅,中层(共7层),精装修,无
44.8,御都花园,3室2厅1卫,5271,资中县－资中城区－春岚北路,85,13.44,2018,南北,普通住宅,中层(共22层),精装修,有
81.8,远达西城郡,3室2厅2卫,7393,隆昌市－隆昌城区－中山路二段69号,110.6,24.54,2017,南北,普通住宅,中层(共13层),毛坯,有
64.8,蜀东丽府,3室2厅2卫,4075,"隆昌市－隆昌城区－白塔路,近隆泸大道",159,19.44,2000,南北,普通住宅,中层(共7层),精装修,无
48.8,鑫盛苑,3室2厅1卫,5741,"东兴区－东兴－西盛路,近能力路",85,14.64,2005,南北,普通住宅,共5层,精装修,无
61.8,河畔人家,3室2厅1卫,6180,东兴区－月儿湾－东桐路126号,100,18.54,2015,南北,普通住宅,中层(共6层),精装修,无
38.8,蜀阳花园,3室2厅1卫,3935,资中县－资中城区－桂花街188号,98.6,11.64,2010,南北,普通住宅,高层(共7层),毛坯,无
58.8,明景苑,3室2厅2卫,4374,资中县－资中城区－城南东干道268号,134.4,17.64,2009,南北,普通住宅,中层(共7层),精装修,无
51.6,榕树街68号院,3室2厅1卫,5432,东兴区－新六中－榕树街68号,95,15.48,2009,南北,普通住宅,中层(共7层),精装修,无
38,新华路西二巷28号院,3室2厅1卫,4750,市中区－城西－新华路西二巷28号,80,11.4,2000,南北,普通住宅,低层(共7层),精装修,无
48.8,环联小区,3室2厅1卫,4428,隆昌市－隆昌城区－隆桥路148号 ,110.2,14.64,2005,南北,普通住宅,中层(共7层),简单装修,无
42,宏福苑小区,3室2厅2卫,3281,威远县－威远城区－顺城街中段53号,128,12.6,2005,南北,普通住宅,高层(共7层),精装修,无
47.8,凤窝街133号院,3室2厅1卫,5432,东兴区－东兴－凤窝街133号,88,14.34,2000,南北,普通住宅,低层(共6层),精装修,无
44.9,民族路133号院,3室2厅1卫,4873,市中区－城西－民族路133号,92.1,13.46,2000,南北,普通住宅,低层(共7层),精装修,无
43.8,阳光小区,3室2厅1卫,4813,威远县－威远城区－正西街34号,91,13.14,2004,南,普通住宅,低层(共6层),精装修,无
46.8,丽景苑(威远),3室2厅1卫,4500,"威远县－威远城区－荷花街,近高升街",104,14.04,2004,南北,普通住宅,低层(共6层),精装修,无
72.8,西浦官邸,3室2厅2卫,6154,市中区－城西－双苏路6号,118.3,21.84,2016,南北,普通住宅,中层(共33层),精装修,有
45,新华路东一巷7号院,3室2厅1卫,4688,市中区－城西－新华路东一巷7号,96,13.5,1999,东南,普通住宅,低层(共7层),精装修,无
75,邦泰国际社区御峰,3室2厅2卫,7016,东兴区－三湾路－双凤路,106.9,22.5,2017,南北,普通住宅,高层(共32层),毛坯,有
79.8,隆昌二中教师园区,3室2厅1卫,7255,隆昌市－隆昌城区－石油路二段98号,110,23.94,2007,东,普通住宅,高层(共7层),精装修,无
46,重龙镇桥北西路小区,3室2厅1卫,4600,资中县－资中城区－桥北西路,100,13.8,1999,南北,普通住宅,中层(共7层),精装修,无
52.8,清心园,3室2厅1卫,6140,东兴区－新六中－龙观街28号,86,15.84,2008,南北,普通住宅,中层(共7层),精装修,无
43.6,兆信中心,3室2厅1卫,4113,东兴区－新六中－汉安大道西段888号,106,13.08,2018,南北,普通住宅,低层(共33层),毛坯,有
40.8,甘泉寺小区,3室2厅1卫,4916,市中区－城西－公园湾村183号,83,12.24,1999,南,普通住宅,高层(共7层),精装修,无
43.8,昌达街147号院,3室2厅1卫,3903,隆昌市－隆昌城区－昌达街147号,112.2,13.14,2006,南,普通住宅,中层(共7层),精装修,无
39.8,金科中央公园城,3室2厅1卫,4738,市中区－城西－内椑路,84,11.94,2012,南北,普通住宅,低层(共30层),毛坯,有
39.8,金科中央公园城,3室2厅1卫,4738,市中区－城西－内椑路,84,11.94,2012,南北,普通住宅,低层(共30层),毛坯,有
66.8,天运家园,3室2厅1卫,6581,隆昌市－隆昌城区－石油路二段160号,101.5,20.04,2012,南北,普通住宅,中层(共7层),精装修,无
37.8,沿江路122号小区,3室2厅1卫,4725,市中区－城西－沿江路122号,80,11.34,2001,南北,普通住宅,低层(共6层),精装修,无
66.8,德馨苑,3室2厅2卫,5260,东兴区－月儿湾－东兴大道3号,127,20.04,2006,南北,普通住宅,低层(共7层),精装修,无
48,丽景苑,3室2厅1卫,4793,资中县－资中城区－郁春路17号,100.1,14.4,2008,南北,普通住宅,中层(共6层),精装修,有
61.8,兴隆小区,3室2厅2卫,5518,"东兴区－东兴－兴隆路,近大千路",112,18.54,2008,南北,普通住宅,中层(共6层),精装修,无
53.8,至诚凤凰华庭,3室2厅2卫,5604,威远县－威远城区－威远大道48号,96,16.14,2015,南北,普通住宅,中层(共31层),毛坯,有
83.6,汇宇棕榈湾,3室2厅2卫,7962,东兴区－月儿湾－汉安大道西669号,105,25.08,2010,南北,普通住宅,低层(共6层),精装修,无
58.8,鸿通春天江与城,3室2厅1卫,6462,"东兴区－东兴－兰桂大道,近北环路",91,17.64,2015,南北,普通住宅,高层(共32层),精装修,有
93.8,万晟城峰景,3室2厅2卫,8849,东兴区－三湾路－汉安大道东段111号,106,28.14,2014,南北,普通住宅,中层(共31层),豪华装修,有
83.8,邦泰国际社区御峰,3室2厅2卫,8729,东兴区－三湾路－双凤路,96,25.14,2017,南北,普通住宅,中层(共33层),精装修,有
63,邦泰颐和上院,3室2厅1卫,7778,"东兴区－三湾路－兰桂大道,近双凤路",81,18.9,2018,南北,普通住宅,中层(共9层),毛坯,有
28.8,临溪小区,3室2厅1卫,2618,威远县－威远城区－建设路51号,110,8.64,2000,南北,普通住宅,高层(共7层),简单装修,无
65,荷香苑,3室2厅2卫,5556,市中区－城西－双苏路269号,117,19.5,2010,南北,普通住宅,中层(共30层),精装修,有
43.8,中心街57号院,3室2厅1卫,4813,威远县－威远城区－中心街57号,91,13.14,2010,南北,普通住宅,中层(共6层),精装修,无
68.8,川威劲力船城美墅,3室2厅2卫,4879,资中县－资中城区－学府街88号,141,20.64,2012,南北,普通住宅,中层(共6层),精装修,无
39.6,兰草街48号院,3室2厅2卫,3094,威远县－威远城区－兰草街48号,128,11.88,2002,北,普通住宅,高层(共9层),简单装修,有
67.8,西锦园,3室2厅2卫,5650,东兴区－月儿湾－兴隆路382号,120,20.34,2009,南北,普通住宅,低层(共6层),精装修,无
61.8,朗诗汉安府别墅,3室2厅2卫,5942,市中区－城西－乐贤大道666号,104,18.54,2016,南,普通住宅,高层(共6层),毛坯,有
36.8,西街198号院,3室1厅1卫,4907,资中县－资中城区－西街198号,75,11.04,1996,南北,普通住宅,中层(共7层),精装修,无
55.8,大千建材小区,3室2厅2卫,4103,市中区－城西－腾飞路,136,16.74,2006,南北,普通住宅,中层(共7层),精装修,无
76.8,广汇花园,3室2厅2卫,6126,东兴区－东兴周边－兴隆路308号,125.4,23.04,2008,南北,普通住宅,中层(共7层),精装修,无
78.8,邦泰颐和上院,3室2厅2卫,8208,"东兴区－三湾路－兰桂大道,近双凤路",96,23.64,2019,南北,普通住宅,低层(共10层),毛坯,有
39.6,德和小区,3室2厅1卫,3300,"隆昌市－隆昌城区－白塔路,近兴隆路",120,11.88,2010,南,普通住宅,高层(共7层),毛坯,无
57.8,苌弘丽景,3室2厅1卫,6215,"资中县－资中城区－苌弘路,平安大道",93,17.34,2015,南北,普通住宅,中层(共18层),精装修,有
78,欧城印象,3室2厅2卫,7500,东兴区－月儿湾－兴隆路532号,104,23.4,2012,南北,普通住宅,中层(共7层),精装修,无
42.8,馨泰苑,3室2厅2卫,4458,威远县－威远城区－奉龙街8号,96,12.84,2011,南北,普通住宅,高层(共7层),精装修,无
69.8,宏创龙湾半岛,3室2厅2卫,5915,东兴区－月儿湾－兴隆路西段671号,118,20.94,2017,南,普通住宅,低层(共32层),毛坯,有
65,少公馆,3室2厅1卫,6436,东兴区－新六中－西林大道309号,101,19.5,2012,南北,普通住宅,高层(共30层),精装修,有
58.8,尚座雅致,3室2厅2卫,5158,"威远县－威远城区－外北路东段,近涂黄璐",114,17.64,2012,南北,普通住宅,低层(共18层),精装修,有
43,正东街19号院,3室2厅2卫,4868,资中县－资中城区－正东街19号,88.3,12.9,2008,南北,普通住宅,低层(共7层),精装修,无
43.8,西城时代,3室2厅1卫,5123,市中区－城西－甜城大道505号,85.5,13.14,2017,南北,普通住宅,中层(共30层),毛坯,有
36.8,锦绣花园A区,3室2厅2卫,5576,东兴区－月儿湾－兴盛路699号,66,11.04,2011,南北,普通住宅,高层(共7层),精装修,无
36,鹅江花园,3室2厅1卫,3711,隆昌市－隆昌城区－新华街196号,97,10.8,2000,南,普通住宅,中层(共7层),简单装修,无
34.5,锦霞小区,3室2厅1卫,4207,隆昌市－隆昌城区－石油路168号,82,10.35,2004,南北,普通住宅,高层(共7层),精装修,无
72.6,传化广场锦园,3室2厅2卫,6425,东兴区－三湾路－汉安大道,113,21.78,2016,南北,普通住宅,中层(共33层),精装修,有
69.8,磐石首创城,3室2厅1卫,7426,资中县－资中城区－资州大道,94,20.94,2018,南北,普通住宅,高层(共11层),毛坯,有
77.8,翡翠国际社区,3室2厅1卫,8943,东兴区－东兴－汉安大道西段927号,87,23.34,2015,南北,普通住宅,低层(共33层),精装修,有
108,西湖逸品,3室2厅2卫,9153,隆昌市－隆昌城区－隆华路一段51号,118,32.4,2017,南北,普通住宅,低层(共30层),精装修,有
60,昌建君悦府,3室2厅2卫,5217,市中区－城西－石羊大道北段,115,18,2019,南北,普通住宅,低层(共18层),毛坯,有
36.8,民族路133号院,3室1厅1卫,5388,市中区－城西－民族路133号,68.3,11.04,1998,东,普通住宅,中层(共7层),精装修,无
79.8,翡翠国际社区,3室2厅1卫,8227,东兴区－东兴－汉安大道西段927号,97,23.94,2014,南北,普通住宅,低层(共32层),豪华装修,有
54.8,德富苑,3室2厅1卫,4605,东兴区－新六中－平安一巷,119,16.44,2005,南,普通住宅,中层(共7层),精装修,无
38,广场路80号院,3室2厅1卫,4028,资中县－资中城区－广场路80号,94.3,11.4,2000,南北,普通住宅,低层(共6层),简单装修,无
41.8,西浦观邸第一城,3室2厅1卫,7121,市中区－城西－甜城大道南段488号,58.7,12.54,2016,南,普通住宅,低层(共32层),精装修,有
73.8,汉安国际,3室2厅2卫,6667,东兴区－月儿湾－汉安大道西128号,110.7,22.14,2010,东,普通住宅,高层(共33层),精装修,有
75.8,凯利翡翠园,3室2厅2卫,7548,"资中县－资中城区－和鸣大道,近东大道二段",100.4,22.74,2019,南北,普通住宅,高层(共11层),精装修,有
67.8,西锦园,3室2厅2卫,6457,东兴区－月儿湾－兴隆路382号,105,20.34,2013,南北,普通住宅,低层(共7层),精装修,无
56,万为江南里,3室2厅2卫,5437,市中区－市中周边－石羊大道2388号,103,16.8,2018,东南,普通住宅,中层(共18层),精装修,有
35.8,箭道街174号小区,3室2厅1卫,4838,市中区－城西－箭道街174号,74,10.74,2000,南北,普通住宅,高层(共7层),精装修,无
39.8,上南街154号院,3室2厅1卫,4374,市中区－城西－上南街154号,91,11.94,2000,南北,普通住宅,低层(共7层),精装修,无
105,西城郡华庭,3室2厅2卫,10000,隆昌市－隆昌城区－自荣路,105,31.5,2018,南北,普通住宅,中层(共17层),精装修,有
66.6,天运家园,3室2厅1卫,6466,隆昌市－隆昌城区－石油路二段160号,103,19.98,2005,南北,普通住宅,中层(共7层),精装修,无
88.6,东门广场,3室2厅3卫,5255,隆昌市－隆昌城区－隆桥路168号,168.6,26.58,2000,南,普通住宅,中层(共14层),精装修,无
61.8,兴隆小区,3室2厅2卫,5518,"东兴区－东兴－兴隆路,近大千路",112,18.54,2010,南北,普通住宅,中层(共7层),精装修,无
48.8,桐梓小区,3室2厅1卫,6495,东兴区－月儿湾－大千路299号,75.1,14.64,2010,南北,普通住宅,高层(共7层),精装修,无
58.8,桐梓小区2期,3室2厅1卫,7350,东兴区－三湾路－星桥街,80,17.64,2010,南北,普通住宅,低层(共6层),精装修,无
