price,community,layout,perprice,region,area,payment,year,orientation,type,floor,renovation,elevator
85,邦泰国宾上院,3室2厅2卫,7328,东兴区－三湾路－仁爱路282号,116,25.5,2019,南北,普通住宅,低层(共17层),毛坯,有
56.6,和喜御景台,3室2厅2卫,5835,"市中区－城西－甜城大道中段,近安居街",97,16.98,2017,南北,普通住宅,低层(共8层),精装修,有
63.8,金科公园王府,3室2厅1卫,8564,"东兴区－新六中－大千路,近玉屏街",74.5,19.14,2014,南北,普通住宅,高层(共34层),精装修,有
60,船锦尚河半岛,3室2厅2卫,6186,资中县－资中城区－滨江西路,97,18,2015,南北,普通住宅,高层(共30层),毛坯,有
68.5,邦泰颐和上院,3室2厅2卫,7135,"东兴区－三湾路－兰桂大道,近双凤路",96,20.55,2018,南北,普通住宅,低层(共9层),毛坯,有
56.6,和喜御景台,3室2厅2卫,5835,"市中区－城西－甜城大道中段,近安居街",97,16.98,2017,南北,普通住宅,低层(共8层),精装修,有
65.8,华联小区,3室2厅1卫,8436,东兴区－三湾路－汉安大道西89号,78,19.74,2016,南北,普通住宅,低层(共21层),豪华装修,有
53.8,城关职中东区家属宿舍,3室2厅1卫,3927,隆昌市－隆昌城区－飞泉路9号,137,16.14,2005,南,普通住宅,中层(共7层),精装修,无
58.8,和喜御景台,3室2厅2卫,6062,"市中区－城西－甜城大道中段,近安居街",97,17.64,2020,南北,普通住宅,低层(共11层),毛坯,有
87.6,邦泰国际公馆(西区),3室2厅2卫,9522,东兴区－新六中－北环路888号,92,26.28,2015,南北,普通住宅,低层(共32层),毛坯,有
93.8,北关新城荣庭,3室2厅2卫,8017,隆昌市－隆昌城区－石油路二段86号,117,28.14,2009,南北,普通住宅,中层(共6层),精装修,无
69.8,电力名城1区,3室2厅2卫,5540,东兴区－新六中－汉安大道西368号,126,20.94,2006,南北,普通住宅,中层(共7层),精装修,无
49.8,花间集,3室2厅2卫,4116,隆昌市－隆昌城区－成渝中路373号,121,14.94,2008,南,普通住宅,中层(共7层),精装修,无
39.8,邮政花园,3室2厅2卫,4053,"资中县－资中城区－桂花街,近学府街",98.2,11.94,2006,南北,普通住宅,高层(共6层),简单装修,无
83.8,鸿通春天江与城,3室2厅2卫,11639,"东兴区－东兴－兰桂大道,近北环路",72,25.14,2015,南北,普通住宅,高层(共32层),精装修,有
63.8,邦泰天誉,3室2厅1卫,7943,东兴区－三湾路－栖霞路,80.3,19.14,2015,南北,普通住宅,低层(共9层),精装修,有
54.8,玉溪路290号小区,3室2厅2卫,3942,市中区－城西－玉溪路290号,139,16.44,2002,东西,普通住宅,中层(共8层),精装修,无
85,欧城印象,3室2厅2卫,9551,东兴区－月儿湾－兴隆路532号,89,25.5,2013,南北,普通住宅,中层(共11层),精装修,有
58,江城花园,3室2厅2卫,4000,市中区－城西－江华街6号,145,17.4,2005,南,普通住宅,高层(共6层),精装修,无
51.8,丹桂华府,3室2厅1卫,5749,资中县－资中城区－东大道南三巷,90.1,15.54,2008,南北,普通住宅,中层(共15层),精装修,有
51.8,西城时代,3室2厅2卫,4957,市中区－城西－甜城大道505号,104.5,15.54,2019,南北,普通住宅,高层(共32层),毛坯,有
87.8,邦泰紫金学府,3室2厅2卫,7635,东兴区－东兴周边－汉安大道,115,26.34,2019,南北,普通住宅,中层(共8层),毛坯,有
68.8,金山国际,3室2厅1卫,8000,东兴区－新六中－晨望路8号,86,20.64,2010,南北,普通住宅,中层(共11层),精装修,有
53.8,磐石首创城,3室2厅2卫,4891,资中县－资中城区－资州大道,110,16.14,2015,东南,普通住宅,高层(共7层),精装修,无
66,传化广场锦城A区,3室2厅1卫,7097,东兴区－三湾路－汉安大道,93,19.8,2020,南北,普通住宅,低层(共33层),毛坯,有
73.8,翡翠国际社区,3室2厅2卫,7307,东兴区－东兴－汉安大道西段927号,101,22.14,2016,南北,普通住宅,中层(共32层),毛坯,有
58,裕盛家园,3室2厅2卫,5000,隆昌市－隆昌城区－成渝东路306号,116,17.4,2009,南,普通住宅,高层(共6层),精装修,无
71.8,中豪资州印象,3室2厅2卫,6034,资中县－资中城区－滨江路,119,21.54,2014,南北,普通住宅,高层(共32层),毛坯,无
55.6,凤凰社区,3室2厅1卫,6318,东兴区－新六中－红牌路689号,88,16.68,2006,南北,普通住宅,高层(共6层),精装修,无
45.8,南景源,3室2厅1卫,4978,隆昌市－隆昌城区－白塔路一段66号,92,13.74,2010,南北,普通住宅,高层(共7层),精装修,无
49.8,武陵小区,3室2厅2卫,4003,资中县－资中城区－武陵大道,124.4,14.94,2004,北,普通住宅,高层(共7层),精装修,无
53.8,锦绣花园D区,3室2厅1卫,5912,东兴区－新六中－新观街627号,91,16.14,2008,南北,普通住宅,中层(共6层),简单装修,无
48.8,百庆锦绣外滩,3室2厅1卫,4832,隆昌市－隆昌城区－新华街6号,101,14.64,2003,南北,普通住宅,高层(共7层),精装修,无
32.8,中心街57号院,3室2厅1卫,3184,威远县－威远城区－中心街57号,103,9.84,2000,南北,普通住宅,中层(共7层),精装修,无
45,远鸿世纪花园B区,3室2厅2卫,3750,威远县－威远城区－二环路,120,13.5,2005,东南,普通住宅,中层(共7层),豪华装修,无
68,金科公园王府,3室2厅2卫,7640,"东兴区－新六中－大千路,近玉屏街",89,20.4,2017,南北,普通住宅,高层(共33层),毛坯,有
48.8,上南街154号院,3室2厅2卫,4101,市中区－城西－上南街154号,119,14.64,2000,东西,普通住宅,高层(共7层),精装修,无
78.8,翡翠国际社区,3室2厅1卫,9057,东兴区－东兴－汉安大道西段927号,87,23.64,2013,东,普通住宅,低层(共32层),精装修,无
78,西雅图金山城,3室2厅2卫,7222,东兴区－新六中－东兴大道1668号,108,23.4,2010,南北,普通住宅,中层(共18层),精装修,有
61,琼盛苑,3室2厅2卫,5495,东兴区－月儿湾－汉安大道9号,111,18.3,2010,南北,普通住宅,高层(共17层),精装修,有
75.8,广汇城市花园,3室2厅2卫,6043,东兴区－月儿湾－三号路666号,125.4,22.74,2009,南北,普通住宅,中层(共6层),精装修,无
59.8,福都大厦,3室2厅1卫,5436,"东兴区－月儿湾－西林大道,近临江路",110,17.94,2010,南北,普通住宅,高层(共31层),精装修,有
48.6,金河花园,3室2厅1卫,5514,东兴区－三湾路－中兴路269号,88.1,14.58,2000,南北,普通住宅,中层(共7层),精装修,无
70.8,加州蓝湾,3室2厅2卫,5446,东兴区－新六中－临江路548号,130,21.24,2010,南北,普通住宅,高层(共33层),精装修,有
79.9,万晟城峰景,3室2厅1卫,9080,东兴区－三湾路－汉安大道东段111号,88,23.97,2017,南北,普通住宅,高层(共32层),精装修,有
42.8,民族路133号院,3室2厅1卫,5095,市中区－城西－民族路133号,84,12.84,1999,南北,普通住宅,低层(共7层),精装修,无
71.6,星耀香颂湖,3室2厅2卫,7020,"东兴区－月儿湾－栖霞路,近清溪路",102,21.48,2015,南北,普通住宅,中层(共33层),毛坯,有
48.8,凤窝街133号院,3室2厅1卫,5031,东兴区－东兴－凤窝街133号,97,14.64,2000,南北,普通住宅,低层(共6层),精装修,无
52.6,昌达街147号院,3室2厅2卫,4175,隆昌市－隆昌城区－昌达街147号,126,15.78,2004,南,普通住宅,中层(共7层),精装修,无
67.8,锦华都,3室2厅1卫,7976,东兴区－月儿湾－汉安大道东段888号,85,20.34,2016,南北,普通住宅,高层(共31层),精装修,有
80.8,海棠雅居,3室2厅2卫,9619,东兴区－月儿湾－大千路869号,84,24.24,2012,南北,普通住宅,中层(共32层),精装修,有
49.8,清心园,3室2厅1卫,5533,东兴区－新六中－龙观街28号,90,14.94,2005,南北,普通住宅,中层(共7层),精装修,无
50.6,榕树街68号院,3室2厅1卫,6201,东兴区－新六中－榕树街68号,81.6,15.18,2006,南北,普通住宅,中层(共6层),精装修,无
64.6,广汇花园二期,3室2厅1卫,7783,"东兴区－月儿湾－兴隆路,近206省道",83,19.38,2000,南北,普通住宅,中层(共6层),精装修,有
45,大南街14社区,3室2厅1卫,4091,隆昌市－隆昌城区－大南街145号,110,13.5,2002,南,普通住宅,低层(共7层),精装修,无
63.8,和平小区一号街38号院,3室2厅1卫,4253,东兴区－东兴－平安路,150,19.14,2002,南,普通住宅,低层(共8层),精装修,无
73,汉安国际,3室2厅2卫,6636,东兴区－月儿湾－汉安大道西128号,110,21.9,2012,西北,普通住宅,高层(共33层),豪华装修,有
69.8,西浦观邸第一城,3室2厅2卫,6177,市中区－城西－甜城大道南段488号,113,20.94,2015,南,普通住宅,中层(共33层),精装修,有
55.6,鸿通春天公园城,3室2厅1卫,5616,市中区－城西－松山南路135号,99,16.68,2015,南北,普通住宅,高层(共33层),豪华装修,有
68,锦华都,3室2厅1卫,8070,东兴区－月儿湾－汉安大道东段888号,84.3,20.4,2014,南北,普通住宅,中层(共32层),精装修,有
65,凤凰城,3室2厅1卫,7908,"资中县－资中城区－321国道,近资州大道",82.2,19.5,2015,西南,普通住宅,高层(共31层),简单装修,有
59.8,福都大厦,3室2厅1卫,5436,"东兴区－月儿湾－西林大道,近临江路",110,17.94,2008,南北,普通住宅,中层(共33层),精装修,有
50.8,锦绣家园,3室2厅1卫,4748,资中县－资中城区－锦绣路11号,107,15.24,2005,南北,普通住宅,高层(共7层),精装修,无
68,汉安天地,3室2厅1卫,8500,东兴区－新六中－汉安大道西段888号,80,20.4,2016,南北,普通住宅,中层(共33层),毛坯,有
59.8,鹅江花园,3室2厅1卫,4902,隆昌市－隆昌城区－新华街196号,122,17.94,2003,南北,普通住宅,中层(共8层),精装修,无
47.8,长富雅居,3室2厅1卫,5165,市中区－市中周边－南环路63号,92.5,14.34,2010,南北,普通住宅,低层(共6层),精装修,无
38,南山佳苑,3室2厅1卫,3762,市中区－城西－棬子路140号,101,11.4,2000,南北,普通住宅,低层(共7层),简单装修,无
59.8,碧桂园天悦府,3室2厅2卫,6430,资中县－资中城区－321国道,93,17.94,2020,南北,普通住宅,中层(共18层),简单装修,有
54,花满庭,3室2厅1卫,6750,东兴区－新六中－汉安大道西380号,80,16.2,2010,南北,普通住宅,中层(共32层),精装修,有
89.8,翡翠国际社区,3室2厅2卫,8635,东兴区－东兴－汉安大道西段927号,104,26.94,2015,南北,普通住宅,中层(共32层),精装修,有
64,现代国际,3室2厅1卫,6663,资中县－资中城区－资州大道南一段46号,96.1,19.2,2014,南北,普通住宅,高层(共13层),精装修,有
75.8,中豪资州印象,3室2厅2卫,6370,资中县－资中城区－滨江路,119,22.74,2014,南北,普通住宅,高层(共32层),毛坯,无
65.8,广汇花园二期,3室2厅1卫,7868,"东兴区－月儿湾－兴隆路,近206省道",83.6,19.74,2009,南北,普通住宅,中层(共7层),精装修,无
45.8,翔龙山,3室2厅1卫,4722,市中区－市中周边－玉带街1号,97,13.74,2002,南北,普通住宅,低层(共9层),精装修,无
62.8,上上东方,3室2厅1卫,6218,"市中区－城西－龙腾街,近腾飞路",101,18.84,2015,南,普通住宅,中层(共30层),精装修,有
71.6,金科翡翠公园,3室2厅2卫,6819,"东兴区－三湾路－321国道,近汉安大道",105,21.48,2020,南北,普通住宅,中层(共10层),毛坯,有
46.8,中心街26号院,3室2厅1卫,4179,隆昌市－隆昌城区－中心街26号,112,14.04,2000,南北,普通住宅,中层(共7层),精装修,无
58.6,城市花园,3室2厅2卫,5009,"威远县－威远城区－顺城街,近二环路",117,17.58,2010,南北,普通住宅,中层(共6层),精装修,无
42.8,馨泰苑,3室2厅2卫,4505,威远县－威远城区－奉龙街8号,95,12.84,2009,南北,普通住宅,中层(共6层),精装修,无
79,邦泰国际社区御峰,3室2厅2卫,7980,东兴区－三湾路－双凤路,99,23.7,2017,南北,普通住宅,中层(共9层),毛坯,有
78.8,邦泰国际公馆(西区),3室2厅1卫,8854,东兴区－新六中－北环路888号,89,23.64,2016,南北,普通住宅,低层(共30层),精装修,有
58,万为江南里,3室2厅2卫,5918,市中区－市中周边－石羊大道2388号,98,17.4,2018,南北,普通住宅,中层(共18层),精装修,有
37.8,沿江路122号小区,3室2厅1卫,4725,市中区－城西－沿江路122号,80,11.34,2005,南北,普通住宅,低层(共7层),精装修,无
42,望江花园(东兴区),3室2厅1卫,4516,东兴区－东兴－凤窝街四巷8号,93,12.6,2000,南北,普通住宅,中层(共6层),简单装修,无
156.8,船锦尚河半岛,3室2厅2卫,16000,资中县－资中城区－滨江西路,98,47.04,2014,南北,普通住宅,低层(共30层),精装修,有
42.8,鸿福花园,3室2厅1卫,3963,"资中县－资中城区－土地庙街,近苌弘路",108,12.84,1999,南北,普通住宅,高层(共6层),精装修,无
49,明景苑,3室2厅2卫,4169,资中县－资中城区－城南东干道268号,117.5,14.7,2006,南北,普通住宅,中层(共6层),精装修,无
64.6,广汇花园,3室2厅1卫,7725,东兴区－东兴周边－兴隆路308号,83.6,19.38,2000,南北,普通住宅,中层(共6层),精装修,无
49,鑫城花园,3室2厅2卫,3858,资中县－资中城区－郁春路1号,127,14.7,2011,南北,普通住宅,低层(共7层),精装修,无
72.6,电力名城1区,3室2厅2卫,5808,东兴区－新六中－汉安大道西368号,125,21.78,2010,南北,普通住宅,中层(共6层),精装修,无
66.6,邦泰铂仕公馆,3室2厅1卫,8222,东兴区－三湾路－兰桂大道,81,19.98,2017,南北,普通住宅,低层(共32层),精装修,有
54.6,农机厂小区,3室2厅1卫,5056,隆昌市－隆昌城区－新华街354号,108,16.38,2002,南,普通住宅,低层(共7层),精装修,无
57.8,苌弘丽景,3室2厅1卫,6215,"资中县－资中城区－苌弘路,平安大道",93,17.34,2012,南北,普通住宅,中层(共18层),精装修,有
31.8,翔龙山,3室2厅1卫,3718,市中区－市中周边－玉带街1号,85.5,9.54,1997,南北,普通住宅,高层(共7层),简单装修,无
58,和喜御景台,3室2厅2卫,5979,"市中区－城西－甜城大道中段,近安居街",97,17.4,2020,南北,普通住宅,中层(共11层),精装修,有
45.8,翔龙山,3室2厅2卫,3915,市中区－市中周边－玉带街1号,117,13.74,1997,南北,普通住宅,高层(共8层),精装修,无
55,长河路18号小区,3室2厅2卫,5093,资中县－资中城区－长河路18号,108,16.5,2014,南北,普通住宅,中层(共7层),精装修,无
74.8,西雅图水景苑,3室2厅2卫,7057,东兴区－新六中－星桥街516号,106,22.44,2008,南北,普通住宅,低层(共6层),精装修,无
45.8,丽景苑(威远),3室2厅2卫,3271,"威远县－威远城区－荷花街,近高升街",140,13.74,2006,南北,普通住宅,高层(共7层),精装修,无
83.8,西雅图金山城,3室2厅2卫,6496,东兴区－新六中－东兴大道1668号,129,25.14,2010,南北,普通住宅,中层(共15层),精装修,有
82.8,世纪滨江二期,3室2厅2卫,6732,市中区－城西－团结街221号,123,24.84,2010,南北,普通住宅,高层(共30层),精装修,有
58,碧桂园天悦府,3室2厅2卫,6304,资中县－资中城区－321国道,92,17.4,2019,南北,普通住宅,中层(共18层),简单装修,有
74.8,雄飞国际新城,3室2厅2卫,6561,"威远县－威远城区－东风北路,近小河东路",114,22.44,2019,南,普通住宅,低层(共32层),精装修,有
61.8,仁和花园,3室2厅2卫,4828,隆昌市－隆昌城区－仁和中巷26号,128,18.54,2004,南北,普通住宅,高层(共8层),简单装修,有
57.8,鸿琛尚华名城,3室2厅1卫,5898,东兴区－新六中－汉安大道558号,98,17.34,2012,南北,普通住宅,中层(共6层),精装修,有
66.8,水岸豪庭,3室2厅1卫,6987,隆昌市－隆昌城区－青年路46号,95.6,20.04,2013,南北,普通住宅,高层(共30层),精装修,有
53.8,鑫盛苑,3室2厅2卫,5124,"东兴区－东兴－西盛路,近能力路",105,16.14,2004,北,普通住宅,中层(共7层),精装修,无
78.8,翡翠国际社区,3室2厅1卫,9057,东兴区－东兴－汉安大道西段927号,87,23.64,2015,南,普通住宅,低层(共31层),豪华装修,有
59.6,百庆名都,3室2厅2卫,4448,隆昌市－隆昌城区－东新街58号,134,17.88,2007,南,普通住宅,高层(共7层),精装修,无
98.8,万晟城华府,3室2厅2卫,9234,"东兴区－月儿湾－汉安大道,近321国道",107,29.64,2015,南北,普通住宅,高层(共32层),精装修,有
30.6,鑫城花园,3室2厅1卫,2938,资中县－资中城区－郁春路1号,104,9.17,2005,东,普通住宅,高层(共7层),毛坯,无
45.8,凤凰城,3室2厅1卫,5657,"资中县－资中城区－321国道,近资州大道",81,13.74,2017,南北,普通住宅,低层(共18层),毛坯,有
115,邦泰国际社区,3室2厅2卫,10000,东兴区－月儿湾－兰桂大道,115,34.5,2019,南,普通住宅,高层(共9层),豪华装修,有
69.8,万晟城华府,3室2厅2卫,6648,"东兴区－月儿湾－汉安大道,近321国道",105,20.94,2017,南北,普通住宅,低层(共30层),毛坯,有
47.8,凤窝街133号院,3室2厅1卫,5432,东兴区－东兴－凤窝街133号,88,14.34,2011,南北,普通住宅,低层(共6层),精装修,无
55,春光花园,3室2厅2卫,4545,隆昌市－隆昌城区－春光路26号,121,16.5,2005,南,普通住宅,高层(共7层),精装修,无
43,南景源,3室2厅1卫,4674,隆昌市－隆昌城区－白塔路一段66号,92,12.9,2006,南,普通住宅,高层(共7层),精装修,无
79,翡翠国际社区,3室2厅1卫,7980,东兴区－东兴－汉安大道西段927号,99,23.7,2014,东南,普通住宅,低层(共30层),精装修,有
41.8,上南街154号院,3室2厅1卫,4222,市中区－城西－上南街154号,99,12.54,1998,南北,普通住宅,高层(共7层),简单装修,无
73.8,锦华都,3室2厅1卫,8892,东兴区－月儿湾－汉安大道东段888号,83,22.14,2015,南北,普通住宅,低层(共30层),精装修,有
49.8,丽景苑,3室2厅2卫,4131,资中县－资中城区－郁春路17号,120.6,14.94,2005,南北,普通住宅,高层(共6层),精装修,无
38.9,玉溪路290号小区,3室2厅1卫,4226,市中区－城西－玉溪路290号,92,11.66,2000,南北,普通住宅,高层(共7层),精装修,无
49.8,丽景苑,3室2厅2卫,4131,资中县－资中城区－郁春路17号,120.6,14.94,2005,南北,普通住宅,高层(共6层),精装修,无
38.9,玉溪路290号小区,3室2厅1卫,4226,市中区－城西－玉溪路290号,92,11.66,2000,南北,普通住宅,高层(共7层),精装修,无
37.8,东门广场,3室2厅1卫,3670,隆昌市－隆昌城区－隆桥路168号,103,11.34,2000,南,普通住宅,中层(共6层),简单装修,无
51.8,兴隆小区三期,3室2厅1卫,5865,"东兴区－三湾路－兴隆路,近五星路",88.3,15.54,2010,南北,普通住宅,低层(共7层),精装修,无
65.8,雄飞国际新城,3室1厅1卫,6208,"威远县－威远城区－东风北路,近小河东路",106,19.74,2014,南北,普通住宅,高层(共33层),精装修,有
56.8,鸿琛尚华名城,3室2厅1卫,6311,东兴区－新六中－汉安大道558号,90,17.04,2010,南北,普通住宅,中层(共6层),精装修,无
65,鸿通春天公园城,3室2厅2卫,9028,市中区－城西－松山南路135号,72,19.5,2015,东南,普通住宅,高层(共33层),精装修,有
41.8,时代广场,3室2厅1卫,4180,资中县－资中城区－长弘路,100,12.54,2002,南北,普通住宅,中层(共7层),精装修,无
55,鸿运佳苑,3室2厅2卫,4867,威远县－威远城区－三河路177号,113,16.5,2009,南北,普通住宅,低层(共6层),精装修,无
39.9,城南一号西苑,3室2厅1卫,5051,资中县－资中城区－资州大道南二段,79,11.97,2018,南,普通住宅,中层(共17层),毛坯,有
63.8,俊麟大厦,3室2厅2卫,5273,市中区－城西－玉溪路433号,121,19.14,2012,南北,普通住宅,中层(共17层),精装修,有
79,万达中央华城,3室2厅2卫,6270,东兴区－东兴周边－兰桂大道442号,126,23.7,2016,南北,普通住宅,高层(共33层),精装修,有
39.8,望江花园,3室2厅2卫,4682,资中县－资中城区－水南下街1号,85,11.94,2020,南北,普通住宅,低层(共16层),毛坯,有
31.8,武陵小区,3室2厅1卫,4543,资中县－资中城区－武陵大道,70,9.54,2005,南北,普通住宅,低层(共7层),简单装修,无
61.8,金山晶座,3室2厅1卫,7039,资中县－资中城区－滨江西路236号,87.8,18.54,2013,南北,普通住宅,高层(共31层),精装修,有
51.8,丹桂华府,3室2厅1卫,5749,资中县－资中城区－东大道南三巷,90.1,15.54,2012,南北,普通住宅,中层(共15层),精装修,有
68.8,汉安天地,3室2厅1卫,6680,东兴区－新六中－汉安大道西段888号,103,20.64,2016,南北,普通住宅,高层(共32层),精装修,有
66.8,蓝色地中海,3室2厅2卫,6614,威远县－威远城区－罗家坝街,101,20.04,2016,南,普通住宅,低层(共9层),精装修,有
49.8,枇杷花苑,3室2厅1卫,6129,东兴区－月儿湾－兴盛路西段241号,81.3,14.94,2013,南北,普通住宅,中层(共6层),精装修,无
60.2,西雅图金山城,3室2厅1卫,7201,东兴区－新六中－东兴大道1668号,83.6,18.06,2015,南北,普通住宅,低层(共6层),精装修,无
71.8,西雅图金山城,3室2厅1卫,7664,东兴区－新六中－东兴大道1668号,93.7,21.54,2012,南北,普通住宅,中层(共11层),精装修,有
46.8,远鸿世纪花园B区,3室2厅2卫,3900,威远县－威远城区－二环路,120,14.04,2007,南北,普通住宅,中层(共7层),精装修,无
59.8,电力名城1区,3室2厅2卫,4709,东兴区－新六中－汉安大道西368号,127,17.94,2010,南北,普通住宅,中层(共6层),毛坯,无
43.8,阳光小区,3室2厅1卫,4813,威远县－威远城区－正西街34号,91,13.14,2003,南北,普通住宅,低层(共7层),精装修,无
29.8,正东街19号院,3室2厅1卫,4796,资中县－资中城区－正东街19号,62.1,8.94,2008,南北,普通住宅,中层(共6层),精装修,无
53,大南街14社区,3室2厅1卫,5579,隆昌市－隆昌城区－大南街145号,95,15.9,2001,南北,普通住宅,低层(共7层),精装修,无
72.8,中铁城市中心,3室2厅2卫,7280,"资中县－资中城区－资州大道,近春岚北路",100,21.84,2016,南,普通住宅,低层(共23层),毛坯,有
53.8,玉溪路290号小区,3室2厅2卫,3854,市中区－城西－玉溪路290号,139.6,16.14,2002,南北,普通住宅,中层(共9层),精装修,无
88,邦泰铂仕公馆,3室2厅2卫,9102,东兴区－三湾路－兰桂大道,96.7,26.4,2016,南北,普通住宅,高层(共31层),精装修,有
75.8,万晟城峰景,3室2厅2卫,6768,东兴区－三湾路－汉安大道东段111号,112,22.74,2018,南北,普通住宅,中层(共32层),毛坯,有
53,创宇春天花城,3室2厅2卫,5096,威远县－威远城区－东风北路,104,15.9,2019,北,普通住宅,高层(共31层),毛坯,有
46.8,金河花园,3室2厅1卫,5318,东兴区－三湾路－中兴路269号,88,14.04,2009,南北,普通住宅,中层(共6层),简单装修,无
35.8,箭道街174号小区,3室2厅1卫,4838,市中区－城西－箭道街174号,74,10.74,1999,南北,普通住宅,高层(共7层),精装修,无
42,南景源,3室2厅1卫,4565,隆昌市－隆昌城区－白塔路一段66号,92,12.6,2006,南,普通住宅,高层(共7层),精装修,无
126,蜀隆首座,3室2厅2卫,10500,"隆昌市－隆昌城区－人民中路,近万隆路",120,37.8,2015,南北,普通住宅,中层(共17层),精装修,有
65.8,现代国际,3室2厅1卫,7861,资中县－资中城区－资州大道南一段46号,83.7,19.74,2015,东,普通住宅,高层(共33层),精装修,有
51.8,大渊龙居,3室2厅1卫,6094,东兴区－月儿湾－中兴路13号,85,15.54,2010,南北,普通住宅,中层(共7层),精装修,无
57.8,鸿琛尚华名城,3室2厅1卫,6952,东兴区－新六中－汉安大道558号,83.1,17.34,2008,南北,普通住宅,中层(共6层),精装修,无
66,昌建君悦府,3室2厅2卫,5946,市中区－城西－石羊大道北段,111,19.8,2000,南北,普通住宅,低层(共11层),毛坯,有
58.8,鸿通春天公园城,3室2厅2卫,5345,市中区－城西－松山南路135号,110,17.64,2016,南北,普通住宅,低层(共33层),精装修,有
42.2,翔龙山,3室2厅2卫,3607,市中区－市中周边－玉带街1号,117,12.66,2003,南北,普通住宅,高层(共7层),精装修,无
59.6,北街花园,3室2厅2卫,4448,隆昌市－隆昌城区－人民中路,134,17.88,2005,南北,普通住宅,高层(共7层),精装修,无
43.8,长富雅居,3室2厅1卫,6000,市中区－市中周边－南环路63号,73,13.14,2008,南,普通住宅,低层(共7层),精装修,无
73.8,金山一品,3室2厅2卫,7380,"资中县－资中城区－资州大道,近抚琴街",100,22.14,2013,南,普通住宅,中层(共33层),豪华装修,有
63.6,百庆名都,3室2厅1卫,6695,隆昌市－隆昌城区－东新街58号,95,19.08,2010,南,普通住宅,中层(共7层),精装修,无
41.8,金房苑小区,3室2厅1卫,3344,隆昌市－隆昌城区－成渝北路东街111号,125,12.54,2005,南,普通住宅,中层(共7层),精装修,无
69.8,邦泰国际公馆(西区),3室2厅1卫,9971,东兴区－新六中－北环路888号,70,20.94,2018,南北,普通住宅,高层(共32层),精装修,有
73.8,中铁城市中心,3室2厅2卫,7688,"资中县－资中城区－资州大道,近春岚北路",96,22.14,2015,南北,普通住宅,高层(共31层),精装修,有
58.8,广场花园,3室2厅2卫,4594,资中县－资中城区－东干道东376号,128,17.64,2010,南北,普通住宅,中层(共7层),精装修,无
85.5,世茂璀璨悦府,3室2厅2卫,6333,"东兴区－三湾路－红牌路,近东兴大道",135,25.65,2019,南北,平房,中层(共8层),毛坯,有
49.8,月亮街31号院,3室2厅1卫,4743,东兴区－月儿湾－月亮街31号,105,14.94,2003,南北,普通住宅,高层(共7层),精装修,无
43.8,正东街19号院,3室2厅1卫,5034,资中县－资中城区－正东街19号,87,13.14,2005,南北,普通住宅,低层(共7层),精装修,无
50.6,群星花园,3室2厅1卫,5500,隆昌市－隆昌城区－成渝北路212号,92,15.18,2015,南,普通住宅,高层(共7层),精装修,无
68.8,城南一号西苑,3室2厅2卫,7730,资中县－资中城区－资州大道南二段,89,20.64,2014,南北,普通住宅,中层(共33层),精装修,有
63.8,西雅图金山城,3室2厅2卫,6173,东兴区－新六中－东兴大道1668号,103.4,19.14,2009,南北,普通住宅,中层(共6层),精装修,无
75.8,天成国际,3室2厅2卫,8517,东兴区－东兴－兴盛路东段485号,89,22.74,2018,南北,普通住宅,中层(共33层),精装修,有
69.8,磐石首创城,3室2厅1卫,7355,资中县－资中城区－资州大道,94.9,20.94,2018,南,普通住宅,高层(共11层),毛坯,有
62,和平小区一号街38号院,3室2厅2卫,5000,东兴区－东兴－平安路,124,18.6,2005,南北,普通住宅,中层(共6层),简单装修,无
69.8,西浦官邸,3室2厅2卫,5917,市中区－城西－双苏路6号,118,20.94,2013,南北,普通住宅,中层(共33层),精装修,有
76,传化广场锦园,3室2厅2卫,7755,东兴区－三湾路－汉安大道,98,22.8,2015,南北,普通住宅,低层(共32层),精装修,有
